"response","time_taken","conf_level","choice_reason","sample_size","p_value","age","academic_study","gender","beta","sigma","id","replica","pic"
"TRUE",34,1,"2",100,0,5,5,"Female",8,12,198,1,"plot_turk1_100_8_12_1.png"
"FALSE",38,1,"2",100,0.0033,5,5,"Female",10,12,198,3,"plot_turk1_100_10_12_3.png"
"FALSE",34,1,"2",300,0.0063,5,5,"Female",1,5,198,1,"plot_turk1_300_1_5_1.png"
"FALSE",42,1,"2",300,0.4401,5,5,"Female",1,5,198,3,"plot_turk1_300_1_5_3.png"
"FALSE",46,1,"2",300,6e-04,5,5,"Female",2,5,198,2,"plot_turk1_300_2_5_2.png"
"FALSE",46,1,"2",300,0.0969,5,5,"Female",1,12,198,1,"plot_turk1_300_1_12_1.png"
"TRUE",23,1,"2",300,0,5,5,"Female",5,12,198,1,"plot_turk1_300_5_12_1.png"
"TRUE",28,1,"1",300,3e-04,5,5,"Female",5,12,198,2,"plot_turk1_300_5_12_2.png"
"TRUE",17,1,"2",300,0,5,5,"Female",10,12,198,2,"plot_turk1_300_10_12_2.png"
"FALSE",135,1,"1",100,0.0036,3,5,"Male",3,5,3,2,"plot_turk1_100_3_5_2.png"
"TRUE",33,1,"1",100,0.0248,3,5,"Male",3,12,3,1,"plot_turk1_100_3_12_1.png"
"FALSE",44,2,"1",100,0.1867,3,5,"Male",3,12,3,2,"plot_turk1_100_3_12_2.png"
"FALSE",47,2,"1",100,0.6744,3,5,"Male",3,12,3,3,"plot_turk1_100_3_12_3.png"
"FALSE",36,1,"1",100,0.001,3,5,"Male",8,12,3,2,"plot_turk1_100_8_12_2.png"
"TRUE",44,1,"1",100,0,3,5,"Male",10,12,3,1,"plot_turk1_100_10_12_1.png"
"TRUE",99,2,"1",100,1e-04,3,5,"Male",10,12,3,2,"plot_turk1_100_10_12_2.png"
"TRUE",19,1,"1",100,0,3,5,"Male",16,12,3,1,"plot_turk1_100_16_12_1.png"
"TRUE",34,1,"1",300,0,3,5,"Male",2,5,3,1,"plot_turk1_300_2_5_1.png"
"TRUE",18,1,"1",300,0,3,5,"Male",7,12,3,1,"plot_turk1_300_7_12_1.png"
"FALSE",52,4,"1",100,0.3209,5,1,"Male",1,5,222,2,"plot_turk1_100_1_5_2.png"
"TRUE",263,2,"1",100,1e-04,5,1,"Male",3,5,222,1,"plot_turk1_100_3_5_1.png"
"FALSE",93,2,"1",100,0.6744,5,1,"Male",3,12,222,3,"plot_turk1_100_3_12_3.png"
"TRUE",135,3,"1",100,0,5,1,"Male",10,12,222,1,"plot_turk1_100_10_12_1.png"
"FALSE",57,3,"1",100,1e-04,5,1,"Male",10,12,222,2,"plot_turk1_100_10_12_2.png"
"TRUE",30,3,"1",100,0,5,1,"Male",16,12,222,3,"plot_turk1_100_16_12_3.png"
"TRUE",41,2,"1",300,0,5,1,"Male",3,5,222,1,"plot_turk1_300_3_5_1.png"
"FALSE",210,4,"4",300,0.2258,5,1,"Male",3,12,222,3,"plot_turk1_300_3_12_3.png"
"TRUE",42,3,"1",300,3e-04,5,1,"Male",5,12,222,2,"plot_turk1_300_5_12_2.png"
"FALSE",133,3,"1",300,0.0082,5,1,"Male",5,12,222,3,"plot_turk1_300_5_12_3.png"
"FALSE",62,1,"1",100,0.8382,2,5,"Male",0,5,226,3,"plot_turk1_100_0_5_3.png"
"FALSE",20,1,"1",100,1e-04,2,5,"Male",3,5,226,1,"plot_turk1_100_3_5_1.png"
"FALSE",41,1,"1",100,0.0586,2,5,"Male",3,5,226,3,"plot_turk1_100_3_5_3.png"
"TRUE",15,1,"1",100,0,2,5,"Male",8,5,226,2,"plot_turk1_100_8_5_2.png"
"TRUE",63,1,"1",100,0,2,5,"Male",8,12,226,1,"plot_turk1_100_8_12_1.png"
"TRUE",20,1,"1",100,0.001,2,5,"Male",8,12,226,2,"plot_turk1_100_8_12_2.png"
"TRUE",33,1,"1",100,0,2,5,"Male",10,12,226,1,"plot_turk1_100_10_12_1.png"
"FALSE",14,1,"1",300,0.8156,2,5,"Male",0,5,226,3,"plot_turk1_300_0_5_3.png"
"TRUE",31,1,"1",300,0,2,5,"Male",5,12,226,1,"plot_turk1_300_5_12_1.png"
"TRUE",52,1,"1",300,3e-04,2,5,"Male",5,12,226,2,"plot_turk1_300_5_12_2.png"
"FALSE",18,1,"1",300,0.0082,2,5,"Male",5,12,226,3,"plot_turk1_300_5_12_3.png"
"FALSE",57,2,"1",100,0.0036,5,5,"Female",3,5,210,2,"plot_turk1_100_3_5_2.png"
"FALSE",141,1,"1",100,0.0586,5,5,"Female",3,5,210,3,"plot_turk1_100_3_5_3.png"
"TRUE",28,1,"1",100,0,5,5,"Female",8,12,210,1,"plot_turk1_100_8_12_1.png"
"TRUE",26,1,"1",100,1e-04,5,5,"Female",10,12,210,2,"plot_turk1_100_10_12_2.png"
"FALSE",44,1,"1",300,0.4401,5,5,"Female",1,5,210,3,"plot_turk1_300_1_5_3.png"
"FALSE",33,1,"1",300,0.4401,5,5,"Female",1,5,210,3,"plot_turk1_300_1_5_3.png"
"TRUE",32,1,"1",300,0,5,5,"Female",3,5,210,2,"plot_turk1_300_3_5_2.png"
"TRUE",31,1,"1",300,0,5,5,"Female",3,5,210,3,"plot_turk1_300_3_5_3.png"
"TRUE",13,1,"1",300,0,5,5,"Female",5,5,210,1,"plot_turk1_300_5_5_1.png"
"FALSE",108,1,"3",300,0.3847,5,5,"Female",1,12,210,2,"plot_turk1_300_1_12_2.png"
"FALSE",32,1,"1",300,0.0015,5,5,"Female",3,12,210,1,"plot_turk1_300_3_12_1.png"
"FALSE",48,1,"1",300,0.2258,5,5,"Female",3,12,210,3,"plot_turk1_300_3_12_3.png"
"FALSE",78,1,"1",300,0.2258,5,5,"Female",3,12,210,3,"plot_turk1_300_3_12_3.png"
"FALSE",40,1,"1",300,0.0082,5,5,"Female",5,12,210,3,"plot_turk1_300_5_12_3.png"
"FALSE",45,2,"1",100,0.3209,4,5,"Female",1,5,100,2,"plot_turk1_100_1_5_2.png"
"TRUE",25,2,"1",100,0,4,5,"Female",8,12,100,1,"plot_turk1_100_8_12_1.png"
"FALSE",73,3,"1",100,0.001,4,5,"Female",8,12,100,2,"plot_turk1_100_8_12_2.png"
"FALSE",23,2,"1",100,1e-04,4,5,"Female",10,12,100,2,"plot_turk1_100_10_12_2.png"
"FALSE",50,3,"2",300,0.0063,4,5,"Female",1,5,100,1,"plot_turk1_300_1_5_1.png"
"TRUE",49,2,"1",300,0,4,5,"Female",3,5,100,1,"plot_turk1_300_3_5_1.png"
"TRUE",26,2,"1",300,0,4,5,"Female",3,5,100,2,"plot_turk1_300_3_5_2.png"
"TRUE",24,2,"1",300,0,4,5,"Female",5,5,100,3,"plot_turk1_300_5_5_3.png"
"FALSE",46,2,"1",300,0.2258,4,5,"Female",3,12,100,3,"plot_turk1_300_3_12_3.png"
"FALSE",44,3,"1",300,0.0082,4,5,"Female",5,12,100,3,"plot_turk1_300_5_12_3.png"
"FALSE",39,1,"1",100,0.3209,5,5,"Male",1,5,190,2,"plot_turk1_100_1_5_2.png"
"TRUE",58,1,"1",100,1e-04,5,5,"Male",3,5,190,1,"plot_turk1_100_3_5_1.png"
"TRUE",78,1,"1",100,0.0248,5,5,"Male",3,12,190,1,"plot_turk1_100_3_12_1.png"
"FALSE",71,1,"1",100,0.1867,5,5,"Male",3,12,190,2,"plot_turk1_100_3_12_2.png"
"FALSE",74,1,"1",100,0.6744,5,5,"Male",3,12,190,3,"plot_turk1_100_3_12_3.png"
"TRUE",60,1,"1",100,0,5,5,"Male",10,12,190,1,"plot_turk1_100_10_12_1.png"
"TRUE",37,1,"1",100,0,5,5,"Male",16,12,190,1,"plot_turk1_100_16_12_1.png"
"FALSE",69,2,"1",300,0.0898,5,5,"Male",1,5,190,2,"plot_turk1_300_1_5_2.png"
"TRUE",58,1,"1",300,0,5,5,"Male",2,5,190,1,"plot_turk1_300_2_5_1.png"
"TRUE",50,2,"1",300,0.0295,5,5,"Male",3,12,190,2,"plot_turk1_300_3_12_2.png"
"TRUE",60,2,"1",100,0.0036,3,5,"Male",3,5,56,2,"plot_turk1_100_3_5_2.png"
"FALSE",106,3,"2",100,0.0248,3,5,"Male",3,12,56,1,"plot_turk1_100_3_12_1.png"
"FALSE",52,3,"1",100,0.1867,3,5,"Male",3,12,56,2,"plot_turk1_100_3_12_2.png"
"TRUE",30,1,"1",100,0,3,5,"Male",8,12,56,1,"plot_turk1_100_8_12_1.png"
"FALSE",34,2,"1",100,0.001,3,5,"Male",8,12,56,2,"plot_turk1_100_8_12_2.png"
"FALSE",56,3,"3",300,0.4854,3,5,"Male",0,5,56,2,"plot_turk1_300_0_5_2.png"
"TRUE",40,2,"1",300,0,3,5,"Male",3,5,56,3,"plot_turk1_300_3_5_3.png"
"TRUE",61,2,"3",300,0.0015,3,5,"Male",3,12,56,1,"plot_turk1_300_3_12_1.png"
"FALSE",30,1,"1",300,0.0082,3,5,"Male",5,12,56,3,"plot_turk1_300_5_12_3.png"
"TRUE",14,1,"1",300,0,3,5,"Male",10,12,56,2,"plot_turk1_300_10_12_2.png"
"TRUE",44,1,"1",100,0.0556,2,3,"Male",1,5,155,1,"plot_turk1_100_1_5_1.png"
"TRUE",45,3,"1",100,0.0556,2,3,"Male",1,5,155,1,"plot_turk1_100_1_5_1.png"
"TRUE",71,1,"1",100,1e-04,2,3,"Male",3,5,155,1,"plot_turk1_100_3_5_1.png"
"FALSE",123,1,"1",100,0.4639,2,3,"Male",1,12,155,2,"plot_turk1_100_1_12_2.png"
"FALSE",25,1,"1",100,0.6744,2,3,"Male",3,12,155,3,"plot_turk1_100_3_12_3.png"
"TRUE",30,1,"1",100,0.0186,2,3,"Male",8,12,155,3,"plot_turk1_100_8_12_3.png"
"FALSE",26,1,"1",100,1e-04,2,3,"Male",10,12,155,2,"plot_turk1_100_10_12_2.png"
"TRUE",21,1,"1",100,0,2,3,"Male",16,12,155,1,"plot_turk1_100_16_12_1.png"
"FALSE",48,1,"13",300,0.0898,2,3,"Male",1,5,155,2,"plot_turk1_300_1_5_2.png"
"TRUE",64,1,"1",300,0,2,3,"Male",2,5,155,1,"plot_turk1_300_2_5_1.png"
"TRUE",77,1,"1",300,6e-04,2,3,"Male",2,5,155,2,"plot_turk1_300_2_5_2.png"
"FALSE",94,3,"1",300,0.0295,2,3,"Male",3,12,155,2,"plot_turk1_300_3_12_2.png"
"TRUE",30,1,"1",300,3e-04,2,3,"Male",5,12,155,2,"plot_turk1_300_5_12_2.png"
"FALSE",34,3,"1",100,0.4924,3,5,"Female",0,5,213,2,"plot_turk1_100_0_5_2.png"
"FALSE",20,3,"4",100,0,3,5,"Female",8,5,213,2,"plot_turk1_100_8_5_2.png"
"FALSE",79,3,"4",100,0.0248,3,5,"Female",3,12,213,1,"plot_turk1_100_3_12_1.png"
"FALSE",21,4,"4",100,0.001,3,5,"Female",8,12,213,2,"plot_turk1_100_8_12_2.png"
"TRUE",35,2,"1",100,0,3,5,"Female",10,12,213,1,"plot_turk1_100_10_12_1.png"
"FALSE",50,3,"4",300,0.0898,3,5,"Female",1,5,213,2,"plot_turk1_300_1_5_2.png"
"FALSE",41,2,"1",300,0.0155,3,5,"Female",2,5,213,3,"plot_turk1_300_2_5_3.png"
"TRUE",56,2,"1",300,0,3,5,"Female",3,5,213,3,"plot_turk1_300_3_5_3.png"
"FALSE",28,2,"4",300,0.2258,3,5,"Female",3,12,213,3,"plot_turk1_300_3_12_3.png"
"FALSE",36,3,"4",300,0.0082,3,5,"Female",5,12,213,3,"plot_turk1_300_5_12_3.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"TRUE",66,1,"1",100,0,3,5,"Female",5,5,121,2,"plot_turk1_100_5_5_2.png"
"TRUE",24,1,"1",100,0.001,3,5,"Female",8,12,121,2,"plot_turk1_100_8_12_2.png"
"FALSE",22,1,"1",100,0.0033,3,5,"Female",10,12,121,3,"plot_turk1_100_10_12_3.png"
"FALSE",66,2,"1",300,0.0063,3,5,"Female",1,5,121,1,"plot_turk1_300_1_5_1.png"
"FALSE",111,3,"1",300,0.0898,3,5,"Female",1,5,121,2,"plot_turk1_300_1_5_2.png"
"TRUE",24,2,"1",300,6e-04,3,5,"Female",2,5,121,2,"plot_turk1_300_2_5_2.png"
"TRUE",33,2,"1",300,0.0155,3,5,"Female",2,5,121,3,"plot_turk1_300_2_5_3.png"
"TRUE",12,1,"1",300,0,3,5,"Female",5,5,121,1,"plot_turk1_300_5_5_1.png"
"FALSE",90,2,"1",300,0.2258,3,5,"Female",3,12,121,3,"plot_turk1_300_3_12_3.png"
"TRUE",15,1,"1",300,3e-04,3,5,"Female",5,12,121,2,"plot_turk1_300_5_12_2.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"FALSE",80,5,"1",100,0.8414,3,5,"Male",1,12,104,3,"plot_turk1_100_1_12_3.png"
"TRUE",74,5,"1",100,0,3,5,"Male",8,12,104,1,"plot_turk1_100_8_12_1.png"
"TRUE",44,5,"1",100,0.0186,3,5,"Male",8,12,104,3,"plot_turk1_100_8_12_3.png"
"FALSE",11,5,"2",100,0.0033,3,5,"Male",10,12,104,3,"plot_turk1_100_10_12_3.png"
"TRUE",44,5,"1",100,0,3,5,"Male",16,12,104,3,"plot_turk1_100_16_12_3.png"
"FALSE",34,5,"1",300,0.8156,3,5,"Male",0,5,104,3,"plot_turk1_300_0_5_3.png"
"FALSE",65,5,"1",300,0.4401,3,5,"Male",1,5,104,3,"plot_turk1_300_1_5_3.png"
"FALSE",53,5,"1",300,6e-04,3,5,"Male",2,5,104,2,"plot_turk1_300_2_5_2.png"
"FALSE",128,4,"1",300,0.0155,3,5,"Male",2,5,104,3,"plot_turk1_300_2_5_3.png"
"FALSE",66,5,"1",300,0.0969,3,5,"Male",1,12,104,1,"plot_turk1_300_1_12_1.png"
"FALSE",52,5,"1",300,0,3,5,"Male",5,12,104,1,"plot_turk1_300_5_12_1.png"
"FALSE",41,5,"12",300,3e-04,3,5,"Male",5,12,104,2,"plot_turk1_300_5_12_2.png"
"TRUE",14,5,"1",300,0,3,5,"Male",7,12,104,1,"plot_turk1_300_7_12_1.png"
"TRUE",25,1,"1",100,0,4,5,"Male",5,5,203,2,"plot_turk1_100_5_5_2.png"
"FALSE",284,2,"1",100,0.1867,4,5,"Male",3,12,203,2,"plot_turk1_100_3_12_2.png"
"TRUE",121,1,"1",100,0.0186,4,5,"Male",8,12,203,3,"plot_turk1_100_8_12_3.png"
"FALSE",187,3,"1",100,0.0033,4,5,"Male",10,12,203,3,"plot_turk1_100_10_12_3.png"
"TRUE",20,1,"1",100,0,4,5,"Male",16,12,203,1,"plot_turk1_100_16_12_1.png"
"TRUE",49,2,"1",300,0.0063,4,5,"Male",1,5,203,1,"plot_turk1_300_1_5_1.png"
"FALSE",46,2,"1",300,0.0898,4,5,"Male",1,5,203,2,"plot_turk1_300_1_5_2.png"
"TRUE",76,2,"1",300,6e-04,4,5,"Male",2,5,203,2,"plot_turk1_300_2_5_2.png"
"TRUE",28,1,"1",300,0,4,5,"Male",3,5,203,2,"plot_turk1_300_3_5_2.png"
"TRUE",88,2,"1",300,3e-04,4,5,"Male",5,12,203,2,"plot_turk1_300_5_12_2.png"
"FALSE",125,3,"3",100,0.0036,3,5,"Male",3,5,133,2,"plot_turk1_100_3_5_2.png"
"FALSE",126,2,"13",100,2e-04,3,5,"Male",5,5,133,3,"plot_turk1_100_5_5_3.png"
"TRUE",30,2,"1",100,0,3,5,"Male",8,5,133,2,"plot_turk1_100_8_5_2.png"
"FALSE",180,3,"3",100,0.1867,3,5,"Male",3,12,133,2,"plot_turk1_100_3_12_2.png"
"TRUE",42,2,"1",100,0,3,5,"Male",8,12,133,1,"plot_turk1_100_8_12_1.png"
"FALSE",61,2,"1",300,0.4401,3,5,"Male",1,5,133,3,"plot_turk1_300_1_5_3.png"
"TRUE",78,2,"1",300,0,3,5,"Male",2,5,133,1,"plot_turk1_300_2_5_1.png"
"FALSE",61,3,"1",300,0.0015,3,5,"Male",3,12,133,1,"plot_turk1_300_3_12_1.png"
"TRUE",59,2,"1",300,0,3,5,"Male",5,12,133,1,"plot_turk1_300_5_12_1.png"
"TRUE",41,2,"1",300,3e-04,3,5,"Male",5,12,133,2,"plot_turk1_300_5_12_2.png"
"FALSE",59,4,"1",100,0.8382,4,2,"Female",0,5,154,3,"plot_turk1_100_0_5_3.png"
"FALSE",58,3,"1",100,0.0036,4,2,"Female",3,5,154,2,"plot_turk1_100_3_5_2.png"
"FALSE",107,4,"1",100,0.6744,4,2,"Female",3,12,154,3,"plot_turk1_100_3_12_3.png"
"TRUE",80,3,"1",100,0.001,4,2,"Female",8,12,154,2,"plot_turk1_100_8_12_2.png"
"TRUE",51,3,"1",100,1e-04,4,2,"Female",10,12,154,2,"plot_turk1_100_10_12_2.png"
"TRUE",51,2,"1",300,0,4,2,"Female",2,5,154,1,"plot_turk1_300_2_5_1.png"
"TRUE",31,4,"1",300,0.0295,4,2,"Female",3,12,154,2,"plot_turk1_300_3_12_2.png"
"FALSE",22,3,"1",300,0.2258,4,2,"Female",3,12,154,3,"plot_turk1_300_3_12_3.png"
"FALSE",28,5,"1",300,0.0082,4,2,"Female",5,12,154,3,"plot_turk1_300_5_12_3.png"
"TRUE",26,2,"1",300,0,4,2,"Female",10,12,154,2,"plot_turk1_300_10_12_2.png"
"TRUE",20,3,"1",100,0.1785,2,1,"Female",0,5,25,1,"plot_turk1_100_0_5_1.png"
"FALSE",30,4,"1",100,0.1867,2,1,"Female",3,12,25,2,"plot_turk1_100_3_12_2.png"
"FALSE",18,3,"1",100,0.6744,2,1,"Female",3,12,25,3,"plot_turk1_100_3_12_3.png"
"FALSE",40,3,"1",300,0.0063,2,1,"Female",1,5,25,1,"plot_turk1_300_1_5_1.png"
"FALSE",15,3,"1",300,0.4401,2,1,"Female",1,5,25,3,"plot_turk1_300_1_5_3.png"
"TRUE",22,2,"1",300,6e-04,2,1,"Female",2,5,25,2,"plot_turk1_300_2_5_2.png"
