"response","time_taken","conf_level","choice_reason","sample_size","p_value","age","academic_study","gender","beta","sigma","id"
"TRUE",44,2,"1",300,0.0067,3,5,"Male",1.5,5,143
"TRUE",10,1,"1",300,0.0012,3,5,"Male",0.8,12,143
"FALSE",56,2,"1",300,0.0035,3,5,"Male",-1.75,12,143
"TRUE",49,2,"1",300,0.0017,3,5,"Male",2.3,12,143
"TRUE",11,1,"1",300,0,3,5,"Male",-3.5,12,143
"TRUE",10,2,"1",300,0,3,5,"Male",3.5,12,143
"FALSE",41,2,"1",300,0.5707,2,3,"Female",-0.1,5,107
"FALSE",55,3,"123",300,0.0895,2,3,"Female",0.4,5,107
"TRUE",15,1,"1",300,1e-04,2,3,"Female",0.7,5,107
"TRUE",21,1,"1",300,0,2,3,"Female",1,5,107
"TRUE",37,4,"1",300,0.0013,2,3,"Female",-1.5,5,107
"FALSE",45,3,"1",300,0.0839,2,3,"Female",-0.8,12,107
"TRUE",17,1,"1",300,6e-04,2,3,"Female",1.75,12,107
"TRUE",37,2,"1",300,0.0014,2,3,"Female",-2.3,12,107
"TRUE",24,1,"13",300,0,2,3,"Female",-3.5,12,107
"TRUE",23,2,"1",300,0,2,3,"Female",-3.5,12,107
"FALSE",53,2,"1",300,0.5707,5,2,"Female",-0.1,5,158
"FALSE",24,2,"1",300,0.352,5,2,"Female",0.4,5,158
"TRUE",41,2,"1",300,0.0342,5,2,"Female",-0.7,5,158
"FALSE",31,1,"1",300,0.4749,5,2,"Female",-1,5,158
"TRUE",29,1,"1",300,0,5,2,"Female",1.5,5,158
"FALSE",17,2,"1",300,0.0012,5,2,"Female",0.8,12,158
"FALSE",12,2,"1",300,0.108,5,2,"Female",0.8,12,158
"FALSE",22,2,"1",300,0.0035,5,2,"Female",-1.75,12,158
"FALSE",34,2,"1",300,0.0017,5,2,"Female",2.3,12,158
"TRUE",16,1,"1",300,0,5,2,"Female",-3.5,12,158
"TRUE",11,2,"1",300,0,5,2,"Female",3.5,12,158
"FALSE",23,3,"1",100,0.5075,4,5,"Female",-0.5,12,75
"FALSE",68,3,"1",100,0.1297,4,5,"Female",1.5,12,75
"FALSE",72,3,"1",100,0.0514,4,5,"Female",-3.5,12,75
"TRUE",21,5,"1",100,0,4,5,"Female",4.5,12,75
"TRUE",37,5,"1",100,0,4,5,"Female",-6,12,75
"TRUE",21,5,"1",100,0,4,5,"Female",-6,12,75
"FALSE",24,3,"1",300,0.0839,4,5,"Female",-0.8,12,75
"TRUE",17,4,"1",300,1e-04,4,5,"Female",1.75,12,75
"FALSE",33,3,"1",300,0.0317,4,5,"Female",2.3,12,75
"TRUE",23,4,"1",300,0,4,5,"Female",3.5,12,75
"TRUE",15,3,"1",300,0,4,5,"Female",-3.5,12,75
"FALSE",37,4,"1",100,0.903,3,3,"Female",-0.75,5,156
"FALSE",25,4,"1",100,0.0927,3,3,"Female",-1.25,5,156
"TRUE",13,5,"12",100,0,3,3,"Female",1.75,5,156
"TRUE",8,5,"1",100,0,3,3,"Female",2.75,5,156
"TRUE",19,4,"1",100,0,3,3,"Female",2.75,5,156
"FALSE",17,4,"1",300,0.2873,3,3,"Female",0,12,156
"TRUE",26,4,"14",300,0.0012,3,3,"Female",0.8,12,156
"TRUE",37,4,"1",300,0.0035,3,3,"Female",-1.75,12,156
"TRUE",41,3,"12",300,0.0017,3,3,"Female",2.3,12,156
"TRUE",55,1,"12",300,0,3,3,"Female",-3.5,12,156
"FALSE",36,4,"3",100,0.6879,2,5,"Male",-0.5,12,269
"FALSE",40,4,"3",100,0.9403,2,5,"Male",-1.5,12,269
"FALSE",17,4,"3",100,0.0539,2,5,"Male",3.5,12,269
"FALSE",30,4,"3",100,0,2,5,"Male",4.5,12,269
"TRUE",58,4,"3",100,0,2,5,"Male",-6,12,269
"TRUE",22,3,"3",300,0.0012,2,5,"Male",0.8,12,269
"TRUE",25,3,"3",300,0.0035,2,5,"Male",-1.75,12,269
"FALSE",25,3,"3",300,0.0317,2,5,"Male",2.3,12,269
"TRUE",20,3,"3",300,0,2,5,"Male",-3.5,12,269
"TRUE",27,3,"3",300,0,2,5,"Male",3.5,12,269
"FALSE",19,1,"1",100,0.7565,3,5,"Male",-0.25,5,190
"TRUE",13,1,"1",100,9e-04,3,5,"Male",0.75,5,190
"FALSE",65,1,"1",100,0.1034,3,5,"Male",1.25,5,190
"TRUE",21,1,"1",100,0,3,5,"Male",1.75,5,190
"TRUE",12,1,"1",100,0,3,5,"Male",2.75,5,190
"FALSE",80,3,"3",100,0.6879,3,5,"Male",-0.5,12,190
"FALSE",67,1,"1",100,0.9403,3,5,"Male",-1.5,12,190
"FALSE",51,1,"1",100,0.9403,3,5,"Male",-1.5,12,190
"FALSE",28,3,"3",100,0.0539,3,5,"Male",3.5,12,190
"TRUE",52,1,"1",100,0.0539,3,5,"Male",3.5,12,190
"TRUE",11,1,"1",100,0.0028,3,5,"Male",4.5,12,190
"TRUE",16,1,"1",100,0,3,5,"Male",4.5,12,190
"TRUE",19,2,"1",100,0,3,5,"Male",-6,12,190
"TRUE",285,1,"1",100,0,3,5,"Male",-6,12,190
"TRUE",10,1,"1",100,0,3,5,"Male",-6,12,190
"FALSE",128,1,"1",300,0.0895,3,5,"Male",0.4,5,190
"FALSE",53,2,"1",300,0.0342,3,5,"Male",-0.7,5,190
"TRUE",90,1,"1",300,0,3,5,"Male",1,5,190
"TRUE",45,1,"1",300,0.0013,3,5,"Male",-1.5,5,190
"TRUE",18,1,"1",300,0,3,5,"Male",1.5,5,190
"FALSE",19,1,"1",100,0.7565,3,5,"Male",-0.25,5,190
"TRUE",13,1,"1",100,9e-04,3,5,"Male",0.75,5,190
"FALSE",65,1,"1",100,0.1034,3,5,"Male",1.25,5,190
"TRUE",21,1,"1",100,0,3,5,"Male",1.75,5,190
"TRUE",12,1,"1",100,0,3,5,"Male",2.75,5,190
"FALSE",80,3,"3",100,0.6879,3,5,"Male",-0.5,12,190
"FALSE",67,1,"1",100,0.9403,3,5,"Male",-1.5,12,190
"FALSE",51,1,"1",100,0.9403,3,5,"Male",-1.5,12,190
"FALSE",28,3,"3",100,0.0539,3,5,"Male",3.5,12,190
"TRUE",52,1,"1",100,0.0539,3,5,"Male",3.5,12,190
"TRUE",11,1,"1",100,0.0028,3,5,"Male",4.5,12,190
"TRUE",16,1,"1",100,0,3,5,"Male",4.5,12,190
"TRUE",19,2,"1",100,0,3,5,"Male",-6,12,190
"TRUE",285,1,"1",100,0,3,5,"Male",-6,12,190
"TRUE",10,1,"1",100,0,3,5,"Male",-6,12,190
"FALSE",128,1,"1",300,0.0895,3,5,"Male",0.4,5,190
"FALSE",53,2,"1",300,0.0342,3,5,"Male",-0.7,5,190
"TRUE",90,1,"1",300,0,3,5,"Male",1,5,190
"TRUE",45,1,"1",300,0.0013,3,5,"Male",-1.5,5,190
"TRUE",18,1,"1",300,0,3,5,"Male",1.5,5,190
"FALSE",29,4,"123",300,0.352,7,5,"Female",0.4,5,182
"TRUE",15,5,"1",300,1e-04,7,5,"Female",0.7,5,182
"FALSE",34,3,"23",300,0.4749,7,5,"Female",-1,5,182
"TRUE",21,4,"1",300,0.0067,7,5,"Female",1.5,5,182
"TRUE",13,5,"1",300,0,7,5,"Female",1.5,5,182
"FALSE",31,3,"2",300,0.4015,7,5,"Female",0,12,182
"TRUE",20,4,"1",300,0.0012,7,5,"Female",0.8,12,182
"TRUE",19,5,"1",300,6e-04,7,5,"Female",1.75,12,182
"FALSE",62,3,"2",300,0.0017,7,5,"Female",2.3,12,182
"TRUE",21,4,"1",300,0,7,5,"Female",-3.5,12,182
"FALSE",50,2,"1",100,0.5075,10,5,"Female",-0.5,12,47
"FALSE",73,2,"1",100,0.1297,10,5,"Female",1.5,12,47
"FALSE",112,3,"12",100,0.0514,10,5,"Female",-3.5,12,47
"TRUE",33,5,"1",100,0,10,5,"Female",4.5,12,47
"TRUE",59,5,"3",100,0,10,5,"Female",-6,12,47
"FALSE",58,1,"12",300,0.2964,10,5,"Female",0.4,5,47
"TRUE",65,1,"23",300,0.0234,10,5,"Female",-0.7,5,47
"FALSE",67,1,"13",300,0.4749,10,5,"Female",-1,5,47
"FALSE",42,2,"12",300,0.0013,10,5,"Female",-1.5,5,47
"FALSE",49,1,"2",300,0.0067,10,5,"Female",1.5,5,47
"FALSE",32,5,"2",100,0.5453,2,3,"Male",-0.25,5,337
"FALSE",37,5,"1",100,0.1235,2,3,"Male",0.75,5,337
"TRUE",29,5,"1",100,0.0887,2,3,"Male",-1.25,5,337
"TRUE",21,5,"1",100,0,2,3,"Male",1.75,5,337
"TRUE",18,5,"1",100,0,2,3,"Male",2.75,5,337
"FALSE",25,3,"2",100,0.1297,2,3,"Male",1.5,12,337
"TRUE",37,3,"2",100,0.0802,2,3,"Male",-3.5,12,337
"TRUE",23,5,"1",100,0.0061,2,3,"Male",-4.5,12,337
"TRUE",28,5,"1",100,0,2,3,"Male",-6,12,337
"TRUE",14,5,"1",100,0,2,3,"Male",-6,12,337
"FALSE",26,3,"1",100,0.5453,4,5,"Female",-0.25,5,242
"TRUE",13,2,"1",100,9e-04,4,5,"Female",0.75,5,242
"FALSE",24,3,"1",100,0.1034,4,5,"Female",1.25,5,242
"TRUE",13,2,"1",100,1e-04,4,5,"Female",-1.75,5,242
"TRUE",65,2,"1",100,0,4,5,"Female",2.75,5,242
"FALSE",38,2,"1",100,0.4696,4,5,"Female",-1.5,12,242
"FALSE",25,3,"1",100,0.0802,4,5,"Female",-3.5,12,242
"TRUE",10,1,"1",100,0,4,5,"Female",4.5,12,242
"TRUE",23,2,"1",100,0,4,5,"Female",-6,12,242
"TRUE",13,1,"1",100,0,4,5,"Female",-6,12,242
"FALSE",37,3,"1",100,0.5453,2,2,"Male",-0.25,5,322
"FALSE",8,5,"1",100,0.903,2,2,"Male",-0.75,5,322
"TRUE",9,5,"1",100,0.0887,2,2,"Male",-1.25,5,322
"TRUE",15,5,"1",100,0,2,2,"Male",1.75,5,322
"TRUE",11,5,"1",100,0,2,2,"Male",2.75,5,322
"FALSE",11,4,"2",100,0.9403,2,2,"Male",-1.5,12,322
"FALSE",42,2,"2",100,0.0802,2,2,"Male",-3.5,12,322
"TRUE",11,5,"1",100,0,2,2,"Male",4.5,12,322
"TRUE",7,5,"1",100,0,2,2,"Male",-6,12,322
"TRUE",10,5,"1",100,0,2,2,"Male",-6,12,322
"FALSE",95,2,"1",100,0.5075,2,4,"Female",-0.5,12,124
"FALSE",49,2,"1",100,0.1297,2,4,"Female",1.5,12,124
"FALSE",69,2,"1",100,0.0514,2,4,"Female",-3.5,12,124
"TRUE",18,3,"1",100,0,2,4,"Female",4.5,12,124
"TRUE",23,4,"1",100,0,2,4,"Female",-6,12,124
"FALSE",100,4,"1",300,0.0839,2,4,"Female",-0.8,12,124
"TRUE",80,2,"1",300,1e-04,2,4,"Female",1.75,12,124
"FALSE",59,2,"1",300,0.0017,2,4,"Female",2.3,12,124
"TRUE",28,4,"1",300,0,2,4,"Female",-3.5,12,124
"TRUE",21,2,"1",300,0,2,4,"Female",3.5,12,124
"FALSE",23,2,"4",300,0.0895,3,5,"Male",0.4,5,164
"TRUE",14,4,"4",300,1e-04,3,5,"Male",0.7,5,164
"FALSE",14,3,"4",300,0.4749,3,5,"Male",-1,5,164
"FALSE",17,1,"4",300,0.0067,3,5,"Male",1.5,5,164
"TRUE",11,5,"4",300,0,3,5,"Male",1.5,5,164
"FALSE",11,2,"4",300,0.2255,3,5,"Male",0,12,164
"FALSE",20,3,"4",300,0.0839,3,5,"Male",-0.8,12,164
"TRUE",19,5,"4",300,6e-04,3,5,"Male",1.75,12,164
"FALSE",22,5,"4",300,0.0017,3,5,"Male",2.3,12,164
"TRUE",46,5,"4",300,0,3,5,"Male",-3.5,12,164
"FALSE",11,5,"1",100,0.1235,10,2,"Female",0.75,5,325
"TRUE",11,5,"1",100,0,10,2,"Female",2.75,5,325
"FALSE",68,4,"1",300,0.1912,10,2,"Female",0.1,5,325
"FALSE",15,5,"1",300,0.2964,10,2,"Female",0.4,5,325
"FALSE",26,4,"1",300,0.2964,10,2,"Female",0.4,5,325
"FALSE",22,4,"1",300,0.0234,10,2,"Female",-0.7,5,325
"TRUE",16,5,"1",300,0.0342,10,2,"Female",-0.7,5,325
"TRUE",38,5,"1",300,0,10,2,"Female",1,5,325
"TRUE",19,5,"1",300,0,10,2,"Female",1.5,5,325
"TRUE",18,5,"1",300,0.0012,10,2,"Female",0.8,12,325
"TRUE",15,5,"1",300,6e-04,10,2,"Female",1.75,12,325
"FALSE",14,4,"1",300,0.0317,10,2,"Female",2.3,12,325
"TRUE",14,5,"1",300,0,10,2,"Female",-3.5,12,325
"TRUE",15,5,"1",300,0,10,2,"Female",3.5,12,325
"FALSE",63,2,"1",100,0.1034,7,2,"Female",1.25,5,310
"FALSE",158,1,"2",300,0.1912,7,2,"Female",0.1,5,310
"TRUE",198,1,"2",300,0.0895,7,2,"Female",0.4,5,310
"TRUE",46,1,"1",300,1e-04,7,2,"Female",0.7,5,310
"FALSE",63,1,"1",300,0.4749,7,2,"Female",-1,5,310
"TRUE",31,1,"1",300,0,7,2,"Female",1.5,5,310
"TRUE",51,2,"2",300,0.0012,7,2,"Female",0.8,12,310
"TRUE",27,1,"1",300,1e-04,7,2,"Female",1.75,12,310
"TRUE",39,1,"1",300,0.0014,7,2,"Female",-2.3,12,310
"TRUE",30,1,"1",300,0,7,2,"Female",-3.5,12,310
"TRUE",27,1,"1",300,0,7,2,"Female",-3.5,12,310
"TRUE",19,4,"1",100,0.0036,2,5,"Female",-0.25,5,45
"FALSE",22,3,"3",100,0.1235,2,5,"Female",0.75,5,45
"FALSE",56,3,"2",100,0.0927,2,5,"Female",-1.25,5,45
"TRUE",15,5,"1",100,1e-04,2,5,"Female",-1.75,5,45
"TRUE",30,4,"1",100,0,2,5,"Female",2.75,5,45
"FALSE",25,3,"3",300,0.0895,2,5,"Female",0.4,5,45
"TRUE",18,3,"1",300,0.0342,2,5,"Female",-0.7,5,45
"TRUE",11,4,"1",300,0,2,5,"Female",1,5,45
"FALSE",25,3,"3",300,0.0013,2,5,"Female",-1.5,5,45
"FALSE",10,3,"1",300,0.0067,2,5,"Female",1.5,5,45
"FALSE",43,3,"1",300,0.5707,2,5,"Male",-0.1,5,214
"FALSE",35,3,"3",300,0.2964,2,5,"Male",0.4,5,214
"TRUE",14,5,"1",300,1e-04,2,5,"Male",0.7,5,214
"TRUE",28,5,"1",300,0,2,5,"Male",1,5,214
"FALSE",38,3,"3",300,0.4749,2,5,"Male",-1,5,214
"TRUE",66,3,"2",300,0.0067,2,5,"Male",1.5,5,214
"TRUE",21,5,"1",300,0.0067,2,5,"Male",1.5,5,214
"FALSE",39,3,"2",300,0.0839,2,5,"Male",-0.8,12,214
"TRUE",28,4,"1",300,0.0035,2,5,"Male",-1.75,12,214
"FALSE",38,3,"3",300,0.0317,2,5,"Male",2.3,12,214
"TRUE",17,5,"1",300,0,2,5,"Male",3.5,12,214
"TRUE",17,5,"1",300,0,2,5,"Male",-3.5,12,214
"FALSE",22,3,"1",100,0.903,3,1,"Male",-0.75,5,151
"TRUE",73,5,"1",100,0.0887,3,1,"Male",-1.25,5,151
"TRUE",10,1,"1",100,0,3,1,"Male",1.75,5,151
"TRUE",10,1,"1",100,0,3,1,"Male",2.75,5,151
"TRUE",10,1,"1",100,0,3,1,"Male",2.75,5,151
"FALSE",28,4,"1",300,0.4015,3,1,"Male",0,12,151
"FALSE",24,5,"1",300,0.0839,3,1,"Male",-0.8,12,151
"TRUE",10,1,"1",300,1e-04,3,1,"Male",1.75,12,151
"TRUE",20,2,"1",300,0.0017,3,1,"Male",2.3,12,151
"TRUE",31,1,"1",300,0,3,1,"Male",3.5,12,151
"FALSE",22,3,"1",100,0.8014,2,2,"Male",-0.5,12,194
"FALSE",35,3,"1",100,0.9403,2,2,"Male",-1.5,12,194
"FALSE",26,3,"1",100,0.0514,2,2,"Male",-3.5,12,194
"TRUE",51,4,"3",100,0.0061,2,2,"Male",-4.5,12,194
"TRUE",79,2,"1",100,0,2,2,"Male",-6,12,194
"FALSE",18,3,"1",100,0.6879,3,3,"Female",-0.5,12,121
"FALSE",20,3,"1",100,0.4696,3,3,"Female",-1.5,12,121
"FALSE",21,3,"1",100,0.0802,3,3,"Female",-3.5,12,121
"FALSE",13,3,"1",100,0.0028,3,3,"Female",4.5,12,121
"TRUE",40,4,"1",100,0,3,3,"Female",-6,12,121
"FALSE",12,4,"1",300,0.108,3,3,"Female",0.8,12,121
"FALSE",15,4,"1",300,0.0035,3,3,"Female",-1.75,12,121
"TRUE",14,4,"1",300,0.0017,3,3,"Female",2.3,12,121
"TRUE",10,4,"1",300,0,3,3,"Female",-3.5,12,121
"TRUE",14,4,"1",300,0,3,3,"Female",3.5,12,121
"FALSE",36,2,"1",300,0.2964,3,3,"Female",0.4,5,68
"FALSE",585,2,"1",300,0.0342,3,3,"Female",-0.7,5,68
"TRUE",32,2,"1",300,0,3,3,"Female",1,5,68
"FALSE",108,3,"1",300,0.0013,3,3,"Female",-1.5,5,68
"FALSE",72,2,"1",300,0.0013,3,3,"Female",-1.5,5,68
"TRUE",24,2,"1",300,0.0067,3,3,"Female",1.5,5,68
"FALSE",59,2,"1",300,0.2255,3,3,"Female",0,12,68
"TRUE",44,2,"1",300,0.0012,3,3,"Female",0.8,12,68
"TRUE",43,2,"1",300,6e-04,3,3,"Female",1.75,12,68
"FALSE",61,2,"1",300,0.0317,3,3,"Female",2.3,12,68
"FALSE",58,3,"1",300,0,3,3,"Female",-3.5,12,68
"FALSE",59,4,"1",100,0.5453,3,3,"Male",-0.25,5,126
"FALSE",104,4,"1",100,0.903,3,3,"Male",-0.75,5,126
"FALSE",58,3,"1",100,0.0927,3,3,"Male",-1.25,5,126
"TRUE",37,4,"1",100,1e-04,3,3,"Male",-1.75,5,126
"TRUE",53,4,"1",100,0,3,3,"Male",2.75,5,126
"FALSE",128,4,"1",300,0.108,3,3,"Male",0.8,12,126
"TRUE",32,5,"1",300,6e-04,3,3,"Male",1.75,12,126
"TRUE",71,4,"1",300,0.0017,3,3,"Male",2.3,12,126
"TRUE",20,5,"1",300,0,3,3,"Male",-3.5,12,126
"TRUE",25,5,"1",300,0,3,3,"Male",3.5,12,126
"FALSE",30,2,"1",100,0.0036,3,2,"Female",-0.25,5,237
"FALSE",31,4,"1",100,0.903,3,2,"Female",-0.75,5,237
"TRUE",42,2,"1",100,0.0887,3,2,"Female",-1.25,5,237
"TRUE",52,3,"1",100,6e-04,3,2,"Female",-1.75,5,237
"TRUE",73,4,"1",100,0,3,2,"Female",2.75,5,237
"FALSE",24,1,"1",300,0.108,3,2,"Female",0.8,12,237
"FALSE",33,2,"1",300,0.0035,3,2,"Female",-1.75,12,237
"TRUE",25,1,"1",300,0.0014,3,2,"Female",-2.3,12,237
"TRUE",20,5,"1",300,0,3,2,"Female",-3.5,12,237
"TRUE",23,3,"1",300,0,3,2,"Female",3.5,12,237
"FALSE",13,4,"1",300,0.352,2,2,"Male",0.4,5,194
"FALSE",21,4,"1",300,0.0342,2,2,"Male",-0.7,5,194
"FALSE",37,4,"4",300,0.4749,2,2,"Male",-1,5,194
"FALSE",20,4,"4",300,0.0067,2,2,"Male",1.5,5,194
"TRUE",13,1,"1",300,0,2,2,"Male",1.5,5,194
"FALSE",18,3,"1",100,0.5453,2,1,"Male",-0.25,5,279
"TRUE",32,2,"1",100,9e-04,2,1,"Male",0.75,5,279
"FALSE",38,4,"1",100,0.1034,2,1,"Male",1.25,5,279
"TRUE",25,2,"1",100,1e-04,2,1,"Male",-1.75,5,279
"TRUE",45,1,"1",100,0,2,1,"Male",2.75,5,279
"FALSE",33,3,"1",100,0.1297,2,1,"Male",1.5,12,279
"TRUE",34,4,"1",100,0.0802,2,1,"Male",-3.5,12,279
"TRUE",25,2,"1",100,0.0028,2,1,"Male",4.5,12,279
"TRUE",41,2,"1",100,0,2,1,"Male",-6,12,279
"TRUE",16,1,"1",100,0,2,1,"Male",-6,12,279
"FALSE",46,4,"1",100,0.5075,5,2,"Female",-0.5,12,291
"FALSE",29,4,"1",100,0.1297,5,2,"Female",1.5,12,291
"FALSE",16,5,"1",100,0.0514,5,2,"Female",-3.5,12,291
"TRUE",13,5,"1",100,0.0028,5,2,"Female",4.5,12,291
"TRUE",16,5,"1",100,0,5,2,"Female",-6,12,291
"FALSE",21,5,"1",300,0.0895,5,2,"Female",0.4,5,291
"TRUE",10,5,"1",300,1e-04,5,2,"Female",0.7,5,291
"TRUE",10,5,"1",300,0,5,2,"Female",1,5,291
"TRUE",10,5,"1",300,0.0013,5,2,"Female",-1.5,5,291
"TRUE",12,5,"1",300,0,5,2,"Female",1.5,5,291
"FALSE",11,5,"1",100,0.0036,8,4,"Male",-0.25,5,236
"FALSE",28,5,"2",100,0.1235,8,4,"Male",0.75,5,236
"FALSE",24,5,"1",100,0.1034,8,4,"Male",1.25,5,236
"TRUE",23,5,"1",100,1e-04,8,4,"Male",-1.75,5,236
"FALSE",36,4,"2",100,1e-04,8,4,"Male",-1.75,5,236
"TRUE",49,5,"1",100,0,8,4,"Male",2.75,5,236
"FALSE",29,5,"2",300,0.352,8,4,"Male",0.4,5,236
"TRUE",40,5,"1",300,0.0234,8,4,"Male",-0.7,5,236
"TRUE",23,5,"1",300,0,8,4,"Male",1,5,236
"FALSE",23,5,"2",300,0.0067,8,4,"Male",1.5,5,236
"TRUE",10,5,"1",300,0,8,4,"Male",1.5,5,236
"FALSE",273,3,"2",100,0.7565,5,2,"Female",-0.25,5,131
"FALSE",27,1,"1",100,0.1235,5,2,"Female",0.75,5,131
"FALSE",46,2,"2",100,0.1034,5,2,"Female",1.25,5,131
"FALSE",108,2,"2",100,0.0887,5,2,"Female",-1.25,5,131
"TRUE",40,1,"1",100,1e-04,5,2,"Female",-1.75,5,131
"TRUE",29,1,"1",100,0,5,2,"Female",2.75,5,131
"FALSE",25,1,"1",100,0,5,2,"Female",2.75,5,131
"FALSE",125,2,"2",300,0.4015,5,2,"Female",0,12,131
"TRUE",31,1,"1",300,0.0012,5,2,"Female",0.8,12,131
"TRUE",36,1,"1",300,6e-04,5,2,"Female",1.75,12,131
"FALSE",65,1,"1",300,0.0014,5,2,"Female",-2.3,12,131
"TRUE",28,1,"1",300,0,5,2,"Female",3.5,12,131
"FALSE",17,4,"1",100,0.8014,2,4,"Female",-0.5,12,127
"FALSE",30,4,"1",100,0.4696,2,4,"Female",-1.5,12,127
"FALSE",46,3,"1",100,0.0539,2,4,"Female",3.5,12,127
"TRUE",15,5,"1",100,0,2,4,"Female",4.5,12,127
"TRUE",50,5,"1",100,0,2,4,"Female",-6,12,127
"FALSE",14,4,"2",300,0.0895,2,4,"Female",0.4,5,127
"FALSE",24,4,"4",300,0.0234,2,4,"Female",-0.7,5,127
"FALSE",18,4,"2",300,0.4749,2,4,"Female",-1,5,127
"TRUE",12,4,"1",300,0.0013,2,4,"Female",-1.5,5,127
"TRUE",18,4,"1",300,0.0067,2,4,"Female",1.5,5,127
"FALSE",21,3,"1",100,0.7565,6,3,"Male",-0.25,5,10
"FALSE",41,3,"1",100,0.8014,6,3,"Male",-0.5,12,10
"FALSE",35,3,"1",100,0.4696,6,3,"Male",-1.5,12,10
"FALSE",32,3,"1",100,0.0539,6,3,"Male",3.5,12,10
"TRUE",34,3,"1",100,0.0061,6,3,"Male",-4.5,12,10
"TRUE",30,4,"1",100,0,6,3,"Male",-6,12,10
"FALSE",35,3,"1",300,0.352,6,3,"Male",0.4,5,10
"TRUE",15,3,"1",300,0.0234,6,3,"Male",-0.7,5,10
"TRUE",16,3,"1",300,0.0234,6,3,"Male",-0.7,5,10
"FALSE",42,4,"1",300,0.4749,6,3,"Male",-1,5,10
"TRUE",27,4,"1",300,0.0013,6,3,"Male",-1.5,5,10
"TRUE",16,4,"1",300,0,6,3,"Male",1.5,5,10
"FALSE",25,3,"1",300,0.0017,6,3,"Male",2.3,12,10
"TRUE",34,1,"1",100,9e-04,8,2,"Female",0.75,5,239
"FALSE",78,1,"1",100,0.1034,8,2,"Female",1.25,5,239
"TRUE",53,1,"1",100,6e-04,8,2,"Female",-1.75,5,239
"TRUE",23,1,"1",100,0,8,2,"Female",2.75,5,239
"TRUE",32,1,"1",100,0,8,2,"Female",-2.75,5,239
"FALSE",62,2,"1",300,0.4015,8,2,"Female",0,12,239
"TRUE",64,2,"1",300,0.0012,8,2,"Female",0.8,12,239
"TRUE",37,1,"1",300,6e-04,8,2,"Female",1.75,12,239
"FALSE",74,1,"1",300,0.0317,8,2,"Female",2.3,12,239
"TRUE",55,1,"1",300,0,8,2,"Female",-3.5,12,239
"FALSE",35,5,"4",100,0.8014,2,5,"Male",-0.5,12,49
"FALSE",49,4,"1",100,0.9403,2,5,"Male",-1.5,12,49
"FALSE",53,3,"2",100,0.0514,2,5,"Male",-3.5,12,49
"TRUE",15,2,"1",100,0.0028,2,5,"Male",4.5,12,49
"TRUE",25,2,"1",100,0,2,5,"Male",-6,12,49
"TRUE",29,3,"1",300,0.0012,2,5,"Male",0.8,12,49
"FALSE",22,4,"4",300,6e-04,2,5,"Male",1.75,12,49
"FALSE",35,4,"1",300,0.0017,2,5,"Male",2.3,12,49
"TRUE",13,2,"1",300,0,2,5,"Male",-3.5,12,49
"TRUE",24,4,"1",300,0,2,5,"Male",-3.5,12,49
"FALSE",20,4,"1",100,0.469,2,5,"Male",0.25,5,49
"TRUE",16,4,"1",100,7e-04,2,5,"Male",1.25,5,49
"TRUE",49,4,"1",100,0.003,2,5,"Male",-1.25,5,49
"FALSE",24,3,"1",100,0.0452,2,5,"Male",-1.5,12,49
"TRUE",36,4,"1",100,0.0013,2,5,"Male",-3.5,12,49
"TRUE",39,4,"1",100,4e-04,2,5,"Male",-3.5,12,49
"TRUE",21,3,"1",300,1e-04,2,5,"Male",-2.3,12,49
"TRUE",61,4,"1",300,0,2,5,"Male",2.3,12,49
"FALSE",26,4,"1",300,0.795,2,5,"Male",0.8,12,49
"TRUE",37,4,"1",100,0,2,5,"Male",-6,12,49
"FALSE",64,2,"1",100,0.6879,3,3,"Female",-0.5,12,320
"FALSE",33,2,"1",100,0.1297,3,3,"Female",1.5,12,320
"TRUE",45,2,"1",100,0.0802,3,3,"Female",-3.5,12,320
"TRUE",24,1,"1",100,0,3,3,"Female",4.5,12,320
"TRUE",13,1,"1",100,0,3,3,"Female",-6,12,320
"FALSE",30,2,"1",300,0.0895,3,3,"Female",0.4,5,320
"TRUE",41,2,"1",300,0.0342,3,3,"Female",-0.7,5,320
"FALSE",12,1,"1",300,0.4749,3,3,"Female",-1,5,320
"TRUE",9,1,"1",300,0.0067,3,3,"Female",1.5,5,320
"TRUE",14,1,"1",300,0,3,3,"Female",1.5,5,320
"FALSE",50,5,"1",100,0.5453,7,3,"Female",-0.25,5,170
"TRUE",17,5,"1",100,9e-04,7,3,"Female",0.75,5,170
"TRUE",30,5,"1",100,0.0887,7,3,"Female",-1.25,5,170
"TRUE",26,5,"1",100,1e-04,7,3,"Female",-1.75,5,170
"TRUE",26,5,"1",100,0,7,3,"Female",2.75,5,170
"FALSE",27,5,"1",100,0.9403,7,3,"Female",-1.5,12,170
"FALSE",15,5,"1",100,0.0539,7,3,"Female",3.5,12,170
"TRUE",20,5,"1",100,0.0028,7,3,"Female",4.5,12,170
"TRUE",15,5,"1",100,0,7,3,"Female",-6,12,170
"TRUE",22,5,"1",100,0,7,3,"Female",-6,12,170
"FALSE",11,3,"1",100,0.0802,3,2,"Female",-3.5,12,204
"FALSE",62,3,"1",300,0.0895,3,2,"Female",0.4,5,204
"TRUE",13,3,"1",300,0.0234,3,2,"Female",-0.7,5,204
